long,lat
-122.042724,47.623594
-122.151342,47.560192
-122.143231,47.611666
-122.374864,47.548552
-122.599454,47.36582
-122.349394,47.45507
-122.692143,45.797008
-122.151342,47.560192
-122.227947,47.565443
-122.34619,47.615293
-122.042724,47.623594
-122.014191,47.559121
-122.628418,48.487079
-122.469864,45.732426
-122.042724,47.623594
-122.303413,47.61065
-122.024951,47.670286
-122.396286,47.293138
-122.539078,48.019041
-122.151342,47.560192
-122.388955,47.537382
-122.203169,47.619011
-122.117365,47.609515
-122.628418,48.487079
-120.441155,46.626077
-122.379354,47.687571
-122.201515,47.843376
-123.26252,46.857639
-119.359162,46.29453
-122.116674,47.363112
-122.612932,47.300296
-122.028168,47.586173
-122.303413,47.61065
-122.132064,47.759381
-122.298657,47.663771
-122.313367,47.310006
-122.204248,47.719278
-122.493388,48.74995
-122.116674,47.363112
-122.298657,47.663771
-122.612932,47.300296
-122.370709,47.801416
-120.997348,47.25791
-122.168422,47.614824
-122.408498,45.620943
-119.590527,47.258362
-122.10812,47.838517
-122.469161,47.415443
-120.126821,47.921509
-122.781876,47.089772
-122.508465,45.670446
-122.287614,47.83874
-122.297534,47.685291
-77.214742,38.698826
-122.122018,47.678465
-122.19615,47.894423
-122.014191,47.559121
-122.469161,47.415443
-122.227947,47.565443
-122.375438,47.667804
-122.412949,47.211873
-122.412949,47.211873
-122.781876,47.089772
-122.704056,47.66424
-122.493388,48.74995
-122.343983,47.739969
-118.930161,46.204436
-122.188994,47.678406
-122.624654,47.246271
-121.668459,47.426482
-122.354954,47.537664
-122.388955,47.537382
-122.346385,47.630685
-122.508465,45.670446
-122.183961,47.510245
-122.313368,47.54411
-121.909049,47.354933
-122.234589,47.626443
-122.297534,47.685291
-122.014191,47.559121
-122.045204,48.19401
-122.201515,47.843376
-122.197147,47.757791
-122.454718,48.801538
-122.204248,47.719278
-122.354954,47.537664
-122.346385,47.630685
-122.151342,47.560192
-122.010741,47.506838
-122.249664,47.497442
-122.502574,47.262788
-122.357206,47.501207
-122.024951,47.670286
-122.502574,47.262788
-122.343577,47.672491
-122.334183,47.577828
-122.349394,47.45507
-122.227947,47.565443
-122.312071,47.395276
-122.270761,47.205558
-117.379793,47.656684
-122.122018,47.678465
-122.349394,47.45507
-122.275593,47.54055
-122.122018,47.678465
-122.246193,47.755504
-122.373626,47.13139
-122.028168,47.586173
-122.502574,47.262788
-122.085999,48.016305
-117.083224,47.660645
-120.617234,46.746828
-122.283685,46.882069
-122.86836,47.085951
-122.201515,47.843376
-123.011746,46.173162
-122.355669,48.416422
-122.333046,47.829439
-122.122018,47.678465
-122.534497,47.643688
-122.303324,47.756486
-122.057522,47.749161
-122.188994,47.678406
-122.203169,47.619011
-117.404476,47.629317
-122.265368,47.133331
-122.303324,47.756486
-123.092863,48.056267
-122.874042,46.998873
-122.132064,47.759381
-122.346385,47.630685
-122.333046,47.829439
-122.343577,47.672491
-122.447791,47.1543
-122.469161,47.415443
-122.527513,47.75152
-120.617234,46.746828
-122.370709,47.801416
-122.889491,48.595273
-122.375438,47.667804
-122.117365,47.609515
-122.704056,47.66424
-122.122018,47.678465
-122.042724,47.623594
-122.204248,47.719278
-122.296466,47.631708
-122.265368,47.133331
-122.374864,47.548552
-122.333046,47.829439
-122.321673,47.634289
-122.297534,47.685291
-122.183961,47.510245
-117.605176,47.800869
-122.454718,48.801538
-122.635794,47.630602
-122.201515,47.843376
-122.534497,47.643688
-122.120008,48.522006
-122.117365,47.609515
-120.532719,46.59458
-122.519414,45.630173
-122.412949,47.211873
-122.303604,47.716244
-122.297534,47.685291
-122.303604,47.716244
-122.751179,47.002092
-122.362029,47.308531
-122.261321,47.390601
-122.303604,47.716244
-122.656803,45.682725
-122.227707,47.943014
-123.092863,48.056267
-119.285025,46.247465
-122.009025,47.320078
-119.285025,46.247465
-122.275593,47.54055
-122.204248,47.719278
-122.34619,47.615293
-122.028168,47.586173
-122.148214,47.292978
-122.346385,47.630685
-122.10812,47.838517
-122.663093,48.194534
-122.296466,47.631708
-122.328611,47.602601
-122.303604,47.716244
-122.727446,48.951762
-122.143231,47.611666
-122.343983,47.739969
-119.359162,46.29453
-119.294913,46.328447
-122.281856,47.811678
-122.599454,47.36582
-122.132064,47.759381
-117.441496,47.695417
-122.612932,47.300296
-122.297534,47.685291
-122.957205,46.735025
-122.343577,47.672491
-122.197147,47.757791
-122.375438,47.667804
-122.399558,47.648651
-122.357206,47.501207
-122.024951,47.670286
-122.584729,47.082882
-122.686329,45.713105
-122.024951,47.670286
-122.196448,47.40561
-122.333046,47.829439
-122.357206,47.501207
-122.212105,47.792368
-122.330242,48.904379
-122.596722,47.168908
-122.151342,47.560192
-122.10812,47.838517
-122.151342,47.560192
-122.493388,48.74995
-122.86836,47.085951
-122.493388,48.74995
-120.336499,47.425146
-122.028168,47.586173
-122.148057,48.060301
-122.454718,48.801538
-122.02812,47.393554
-117.404476,47.629317
-122.212105,47.792368
-122.227707,47.943014
-122.029605,47.939428
-121.876276,47.735749
-122.321673,47.634289
-122.346385,47.630685
-122.028168,47.586173
-122.227947,47.565443
-122.454718,48.801538
-122.781876,47.089772
-122.10812,47.838517
-122.188994,47.678406
-122.132064,47.494834
-122.085999,48.016305
-122.30251,47.488635
-122.122018,47.678465
-122.493388,48.74995
-122.275593,47.54055
-122.014191,47.559121
-122.010741,47.506838
-122.197147,47.757791
-122.343983,47.739969
-122.265368,47.133331
-122.298657,47.663771
-122.204248,47.719278
-122.349394,47.45507
-122.412949,47.211873
-122.455353,48.945625
-122.303604,47.716244
-122.408498,45.620943
-122.168422,47.614824
-122.014191,47.559121
-122.201515,47.843376
-122.117365,47.609515
-117.440012,47.753036
-122.024951,47.670286
-122.246193,47.755504
-122.874042,46.998873
-122.535237,47.227719
-122.204248,47.719278
-122.312071,47.395276
-122.281856,47.811678
-122.132064,47.494834
-124.046062,46.376631
-122.396286,47.293138
-122.188994,47.678406
-122.343577,47.672491
-122.874042,46.998873
-122.204248,47.719278
-122.024951,47.670286
-122.014191,47.559121
-118.98992,46.371381
-122.34619,47.615293
-122.232691,47.207368
-122.328611,47.602601
-122.534497,47.643688
-122.10812,47.838517
-122.151342,47.560192
-122.151342,47.560192
-122.303324,47.756486
-122.275593,47.54055
-122.297534,47.685291
-120.730403,47.749932
-122.024951,47.670286
-122.454718,48.801538
-122.02812,47.393554
-120.374756,47.77532
-122.188994,47.678406
-122.132064,47.759381
-122.321673,47.634289
-122.615152,48.863295
-122.122018,47.678465
-122.151342,47.560192
-121.844616,47.592152
-119.433895,48.401484
-122.117365,47.609515
-122.287614,47.83874
-122.874042,46.998873
-122.02812,47.393554
-122.151342,47.560192
-122.328611,47.602601
-118.342366,46.081666
-122.151342,47.560192
-122.137386,47.444808
-122.367721,47.639264
-122.303324,47.756486
-122.590961,47.532193
-122.303604,47.716244
-122.412949,47.211873
-122.024951,47.670286
-122.227947,47.565443
-122.122018,47.678465
-121.668459,47.426482
-122.303413,47.61065
-122.413741,48.5603
-122.633393,47.748427
-122.346385,47.630685
-122.374864,47.548552
-122.122018,47.678465
-122.692143,45.797008
-122.888484,47.435376
-122.188994,47.678406
-122.298657,47.663771
-122.024951,47.670286
-122.281856,47.811678
-122.343577,47.672491
-122.298657,47.663771
-122.137386,47.444808
-122.19615,47.894423
-122.296466,47.631708
-122.014191,47.559121
-122.367721,47.639264
-122.303604,47.716244
-122.275593,47.54055
-122.30033,47.585339
-122.379354,47.687571
-122.246193,47.755504
-120.159636,48.51712
-122.170798,47.184615
-121.92791,47.853585
-122.204248,47.719278
-122.514741,48.400842
-123.362968,48.075894
-122.010741,47.506838
-122.459716,47.265523
-122.394511,47.574001
-122.204248,47.719278
-122.357206,47.501207
-122.522657,45.795099
-122.042724,47.623594
-122.246193,47.755504
-122.680274,48.710887
-122.255648,47.899424
-122.132064,47.759381
-122.028168,47.586173
-117.191532,46.734481
-122.396286,47.293138
-122.302507,47.911921
-122.197147,47.757791
-122.569135,47.90881
-122.029605,47.939428
-122.122018,47.678465
-122.2016,47.447869
-122.367721,47.639264
-122.375438,47.667804
-122.265368,47.133331
-122.02812,47.393554
-122.045204,48.19401
-122.394511,47.574001
-122.793341,46.015421
-122.41101,47.139771
-122.122018,47.678465
-122.132064,47.759381
-122.303413,47.61065
-122.469161,47.415443
-121.668459,47.426482
-122.122018,47.678465
-122.143231,47.611666
-122.298657,47.663771
-117.21431,47.670727
-122.014191,47.559121
-122.204248,47.719278
-122.024951,47.670286
-122.30251,47.488635
-122.874042,46.998873
-122.506857,47.285977
-122.354954,47.537664
-122.117365,47.609515
-122.343577,47.672491
-122.188994,47.678406
-119.102002,46.147282
-122.227947,47.565443
-122.028168,47.586173
-122.122018,47.678465
-122.151342,47.560192
-122.151342,47.560192
-122.414936,48.709388
-122.183961,47.510245
-122.132064,47.759381
-120.092045,47.87508
-122.132064,47.759381
-122.188994,47.678406
-122.227947,47.565443
-122.137386,47.444808
-122.303324,47.756486
-123.084302,48.544106
-117.617657,47.449801
-122.014191,47.559121
-122.334341,47.611423
-122.596722,47.168908
-122.287614,47.83874
-122.132064,47.494834
-122.396286,47.293138
-122.333046,47.829439
-120.730403,47.749932
-122.057522,47.749161
-122.010741,47.506838
-122.168422,47.614824
-122.014191,47.559121
-122.188994,47.678406
-122.132064,47.759381
-121.876276,47.735749
-122.137386,47.444808
-122.085999,48.016305
-122.535237,47.227719
-121.819086,47.539931
-122.132064,47.759381
-122.201515,47.843376
-122.168422,47.614824
-122.227947,47.565443
-122.396286,47.293138
-122.183961,47.510245
-122.874042,46.998873
-122.148214,47.292978
-122.042724,47.623594
-122.846767,47.367328
-121.844616,47.592152
-120.43121,47.03041
-122.526506,47.81346
-122.596722,47.168908
-122.399558,47.648651
-122.148214,47.292978
-122.34619,47.615293
-122.029605,47.939428
-122.346385,47.630685
-122.246193,47.755504
-122.303413,47.61065
-122.298657,47.663771
-122.408498,45.620943
-122.636091,47.568769
-122.042724,47.623594
-122.519414,45.630173
-122.343577,47.672491
-122.30033,47.585339
-122.408498,45.620943
-122.537695,47.205343
-122.526506,47.81346
-122.408498,45.620943
-122.10812,47.838517
-122.303413,47.61065
-122.122018,47.678465
-122.143231,47.611666
-122.122018,47.678465
-122.718893,47.376283
-122.388955,47.537382
-122.297534,47.685291
-122.201515,47.843376
-122.19615,47.894423
-122.343983,47.739969
-122.116674,47.363112
-122.493388,48.74995
-122.727446,48.951762
-122.196448,47.40561
-122.367721,47.639264
-122.534497,47.643688
-122.122018,47.678465
-122.014191,47.559121
-122.117365,47.609515
-122.255648,47.899424
-122.297534,47.685291
-122.132064,47.759381
-123.020941,46.96755
-119.102002,46.147282
-122.02812,47.393554
-122.577964,45.62094
-122.234589,47.626443
-122.333046,47.829439
-120.532719,46.59458
-122.19615,47.894423
-122.30251,47.488635
-122.575569,48.08489
-122.203169,47.619011
-122.313368,47.54411
-123.939506,47.067836
-122.506857,47.285977
-122.818016,48.080229
-122.628418,48.487079
-122.534497,47.643688
-122.085999,48.016305
-122.979969,47.078241
-117.21431,47.670727
-122.62505,45.640901
-122.473127,48.184535
-122.122018,47.678465
-122.196448,47.40561
-122.132064,47.759381
-122.227707,47.943014
-122.204248,47.719278
-122.024951,47.670286
-122.275593,47.54055
-122.534497,47.643688
-122.633393,47.748427
-122.2016,47.447869
-122.354954,47.537664
-122.10812,47.838517
-122.203169,47.619011
-122.321673,47.634289
-122.590961,47.532193
-122.399558,47.648651
-122.132064,47.494834
-122.188994,47.678406
-122.375438,47.667804
-122.480106,47.211446
-122.266685,47.308313
-118.98992,46.371381
-122.455353,48.945625
-122.297534,47.685291
-122.343983,47.739969
-122.704056,47.66424
-122.41101,47.139771
-122.151342,47.560192
-122.188994,47.678406
-122.297534,47.685291
-122.132064,47.759381
-122.370709,47.801416
-117.21431,47.670727
-122.045974,47.106438
-122.302507,47.911921
-122.446226,47.199152
-122.874042,46.998873
-122.704056,47.66424
-122.148214,47.292978
-121.92791,47.853585
-122.628418,48.487079
-122.024951,47.670286
-122.296466,47.631708
-122.132064,47.759381
-122.188994,47.678406
-123.092863,48.056267
-121.876276,47.735749
-122.212105,47.792368
-122.379354,47.687571
-122.024951,47.670286
-122.328611,47.602601
-122.122018,47.678465
-122.569135,47.90881
-122.408498,45.620943
-121.910037,47.06488
-122.979969,47.078241
-122.275593,47.54055
-122.261321,47.390601
-122.197147,47.757791
-122.577964,45.62094
-122.343577,47.672491
-120.618864,35.120533
-122.122018,47.678465
-122.085999,48.016305
-122.151342,47.560192
-122.117365,47.609515
-121.991415,47.199452
-122.704056,47.66424
-122.334341,47.611423
-122.266367,47.863478
-120.159636,48.51712
-122.979969,47.078241
-122.303413,47.61065
-122.085999,48.016305
-117.441496,47.695417
-122.86836,47.085951
-122.014191,47.559121
-122.399558,47.648651
-122.577964,45.62094
-122.275593,47.54055
-122.227947,47.565443
-122.354954,47.537664
-122.028168,47.586173
-122.346385,47.630685
-122.266685,47.308313
-122.151342,47.560192
-122.473127,48.184535
-122.333046,47.829439
-122.612932,47.300296
-122.510748,45.603727
-122.714415,47.718487
-122.132064,47.759381
-122.699212,47.161124
-122.367721,47.639264
-122.195157,47.988773
-122.024951,47.670286
-122.297534,47.685291
-120.655524,46.544376
-122.203169,47.619011
-122.201515,47.843376
-122.653953,47.094653
-122.045204,48.19401
-121.819086,47.539931
-122.028168,47.586173
-122.116674,47.363112
-122.575569,48.08489
-122.447436,47.223022
-122.188994,47.678406
-122.122018,47.678465
-122.508465,45.670446
-122.297534,47.685291
-122.297534,47.685291
-122.203169,47.619011
-122.343577,47.672491
-122.502574,47.262788
-122.183961,47.510245
-122.328611,47.602601
-122.346385,47.630685
-121.92791,47.853585
-122.188994,47.678406
-122.469161,47.415443
-123.362968,48.075894
-122.170798,47.184615
-122.132064,47.494834
-121.456405,48.208049
-122.19615,47.894423
-122.302507,47.911921
-122.266685,47.308313
-122.029605,47.939428
-122.057522,47.749161
-122.724682,47.57271
-122.151342,47.560192
-122.296466,47.631708
-122.116674,47.363112
-122.379354,47.687571
-122.334341,47.611423
-122.201515,47.843376
-122.014191,47.559121
-122.298657,47.663771
-122.168422,47.614824
-122.686329,45.713105
-122.122018,47.678465
-122.183961,47.510245
-117.441496,47.695417
-122.727446,48.951762
-121.92791,47.853585
-122.010741,47.506838
-122.346385,47.630685
-122.203169,47.619011
-118.98992,46.371381
-122.297534,47.685291
-122.413741,48.5603
-122.197147,47.757791
-122.270761,47.205558
-122.216415,47.305093
-117.352803,47.604595
-122.197147,47.757791
-121.819086,47.539931
-122.367721,47.639264
-122.042724,47.623594
-117.298545,47.726505
-122.62505,45.640901
-122.137386,47.444808
-122.658901,47.466778
-122.151342,47.560192
-122.042724,47.623594
-122.534497,47.643688
-122.266685,47.308313
-122.627315,48.944131
-122.122018,47.678465
-122.197147,47.757791
-122.408498,45.620943
-122.151342,47.560192
-122.80237,47.02499
-122.2016,47.447869
-122.346385,47.630685
-121.991415,47.199452
-122.261993,45.622947
-122.321062,47.103797
-122.590961,47.532193
-122.80237,47.02499
-122.057522,47.749161
-122.612932,47.300296
-121.819086,47.539931
-122.612932,47.300296
-122.924946,48.657249
-122.69441,47.905058
-122.510748,45.603727
-122.028168,47.586173
-122.818016,48.080229
-122.303324,47.756486
-122.203169,47.619011
-122.117365,47.609515
-122.408498,45.620943
-122.990497,46.618425
-122.522657,45.795099
-122.203169,47.619011
-122.534497,47.643688
-122.297534,47.685291
-117.255497,47.644296
-122.201515,47.843376
-122.057522,47.749161
-122.508465,45.670446
-122.534497,47.643688
-122.201515,47.843376
-122.469161,47.415443
-122.394511,47.574001
-122.188994,47.678406
-122.188994,47.678406
-122.287614,47.83874
-122.303324,47.756486
-122.394511,47.574001
-121.910037,47.06488
-122.203169,47.619011
-122.014191,47.559121
-122.724682,47.57271
-122.326676,47.445709
-123.09921,47.225326
-122.266367,47.863478
-122.261321,47.390601
-122.183961,47.510245
-122.394511,47.574001
-117.605176,47.800869
-122.170798,47.184615
-122.009025,47.320078
-122.303604,47.716244
-122.558621,46.888349
-122.86836,47.085951
-122.010741,47.506838
-122.343983,47.739969
-122.122018,47.678465
-122.537695,47.205343
-122.132064,47.494834
-119.294913,46.328447
-122.374864,47.548552
-122.312071,47.395276
-122.143231,47.611666
-122.246193,47.755504
-121.876276,47.735749
-122.297534,47.685291
-122.296466,47.631708
-122.117365,47.609515
-122.042724,47.623594
-122.343983,47.739969
-122.275593,47.54055
-122.137386,47.444808
-122.699212,47.161124
-122.534167,46.590243
-122.334341,47.611423
-122.132064,47.759381
-122.297534,47.685291
-122.818016,48.080229
-122.298657,47.663771
-122.212105,47.792368
-122.195381,47.369696
-122.10812,47.838517
-122.303604,47.716244
-122.042724,47.623594
-122.270761,47.205558
-122.042724,47.623594
-122.085999,48.016305
-122.30033,47.585339
-122.246193,47.755504
-122.281856,47.811678
-122.024951,47.670286
-122.132064,47.759381
-122.132064,47.494834
-122.349394,47.45507
-122.510748,45.603727
-121.819086,47.539931
-122.334341,47.611423
-117.441496,47.695417
-122.399558,47.648651
-122.168422,47.614824
-122.212105,47.792368
-122.874042,46.998873
-122.346385,47.630685
-122.333046,47.829439
-122.227947,47.565443
-122.227947,47.565443
-122.170798,47.184615
-121.910037,47.06488
-122.590961,47.532193
-123.092863,48.056267
-122.324308,47.149041
-123.020941,46.96755
-122.333046,47.829439
-122.343983,47.739969
-122.522657,45.795099
-122.399558,47.648651
-122.132064,47.494834
-122.357206,47.501207
-119.294913,46.328447
-122.227707,47.943014
-122.469161,47.415443
-122.195157,47.988773
-122.346385,47.630685
-122.188994,47.678406
-122.34619,47.615293
-123.818061,46.986116
-122.343577,47.672491
-122.303413,47.61065
-122.63841,48.310313
-122.010741,47.506838
-120.997348,47.25791
-122.469161,47.415443
-122.874042,46.998873
-122.168422,47.614824
-122.085999,48.016305
-122.085999,48.016305
-122.30033,47.585339
-122.414936,48.709388
-122.303324,47.756486
-122.394511,47.574001
-122.151342,47.560192
-122.168422,47.614824
-122.148214,47.292978
-122.298657,47.663771
-122.558621,46.888349
-122.493388,48.74995
-122.379354,47.687571
-122.010741,47.506838
-122.469847,47.247509
-122.195381,47.369696
-123.084302,48.544106
-122.203169,47.619011
-122.168422,47.614824
-122.502574,47.262788
-122.394511,47.574001
-122.02812,47.393554
-122.014191,47.559121
-122.227947,47.565443
-122.34619,47.615293
-122.343577,47.672491
-122.028168,47.586173
-122.188994,47.678406
-122.287614,47.83874
-122.201515,47.843376
-122.818016,48.080229
-122.028168,47.586173
-122.117365,47.609515
-122.057522,47.749161
-122.275593,47.54055
-117.21431,47.670727
-122.151342,47.560192
-122.573304,47.4293
-122.55645,47.162344
-122.399929,47.958236
-122.303413,47.61065
-122.183961,47.510245
-122.41101,47.139771
-122.266367,47.863478
-119.178978,46.212959
-122.042724,47.623594
-122.296466,47.631708
-122.704056,47.66424
-122.343577,47.672491
-122.343577,47.672491
-122.085999,48.016305
-122.137386,47.444808
-119.359162,46.29453
-122.534497,47.643688
-122.370709,47.801416
-122.212105,47.792368
-122.02812,47.393554
-122.357206,47.501207
-122.148057,48.060301
-122.122018,47.678465
-122.414936,48.709388
-122.151342,47.560192
-122.117365,47.609515
-122.399558,47.648651
-122.455353,48.945625
-122.281856,47.811678
-122.751179,47.002092
-122.599454,47.36582
-122.534497,47.643688
-122.303604,47.716244
-117.352803,47.604595
-119.706585,46.910538
-122.132064,47.759381
-122.370159,47.743354
-122.333046,47.829439
-122.576308,45.677838
-122.343577,47.672491
-122.281856,47.811678
-117.352803,47.604595
-122.534497,47.643688
-122.455353,48.945625
-122.534497,47.643688
-122.34619,47.615293
-122.204248,47.719278
-119.102002,46.147282
-122.151342,47.560192
-122.388955,47.537382
-122.751179,47.002092
-122.346385,47.630685
-122.188994,47.678406
-123.362968,48.075894
-122.132064,47.494834
-122.781876,47.089772
-122.122018,47.678465
-122.010741,47.506838
-122.170798,47.184615
-122.63841,48.310313
-122.306552,47.792041
-122.334341,47.611423
-122.855585,46.143079
-122.148057,48.060301
-122.246193,47.755504
-122.024951,47.670286
-122.170798,47.184615
-122.195157,47.988773
-122.596722,47.168908
-122.628418,48.487079
-122.132064,47.494834
-122.276826,47.449726
-117.191532,46.734481
-122.117365,47.609515
-122.227947,47.565443
-122.302507,47.911921
-122.045204,48.19401
-122.375438,47.667804
-122.957205,46.735025
-122.590961,47.532193
-122.612932,47.300296
-122.298657,47.663771
-122.246193,47.755504
-122.699212,47.161124
-122.057522,47.749161
-122.029605,47.939428
-122.313367,47.310006
-122.148214,47.292978
-122.346385,47.630685
-122.874042,46.998873
-122.170798,47.184615
-122.328611,47.602601
-122.80237,47.02499
-122.30033,47.585339
-122.122018,47.678465
-122.379354,47.687571
-122.201515,47.843376
-122.2016,47.447869
-124.14524,47.231674
-122.34619,47.615293
-122.326676,47.445709
-122.132064,47.494834
-122.459716,47.265523
-122.303413,47.61065
-122.297534,47.685291
-122.204248,47.719278
-122.028168,47.586173
-122.297534,47.685291
-122.288044,47.02748
-122.195381,47.369696
-122.234589,47.626443
-122.62505,45.640901
-122.413741,48.5603
-122.132064,47.759381
-121.876276,47.735749
-122.297534,47.685291
-122.246193,47.755504
-122.201515,47.843376
-122.502574,47.262788
-122.275593,47.54055
-119.294913,46.328447
-122.628735,45.715902
-122.373626,47.13139
-122.261993,45.622947
-122.724682,47.57271
-119.294913,46.328447
-122.615152,48.863295
-122.343577,47.672491
-122.324308,47.149041
-122.227947,47.565443
-119.294913,46.328447
-122.577964,45.62094
-122.132064,47.494834
-122.370159,47.743354
-122.408498,45.620943
-122.349394,47.45507
-122.320103,47.197193
-122.042724,47.623594
-122.874042,46.998873
-119.178978,46.212959
-122.522657,45.795099
-122.042724,47.623594
-122.014191,47.559121
-122.288044,47.02748
-122.203169,47.619011
-122.86836,47.085951
-122.321673,47.634289
-117.426536,47.647896
-122.212105,47.792368
-122.204248,47.719278
-122.414936,48.709388
-122.085999,48.016305
-122.2016,47.447869
-122.979969,47.078241
-122.132064,47.494834
-122.333046,47.829439
-122.379354,47.687571
-122.349394,47.45507
-122.261993,45.622947
-122.508465,45.670446
-122.469847,47.247509
-122.379354,47.687571
-122.183961,47.510245
-122.86836,47.085951
-122.30033,47.585339
-122.014191,47.559121
-122.379354,47.687571
-122.148057,48.060301
-122.455353,48.945625
-122.204248,47.719278
-122.297534,47.685291
-122.16684,47.053962
-122.313367,47.310006
-122.197147,47.757791
-122.459716,47.265523
-122.346385,47.630685
-122.346385,47.630685
-122.296466,47.631708
-122.469161,47.415443
-122.534497,47.643688
-74.58769,40.037801
-122.375438,47.667804
-122.183961,47.510245
-122.596722,47.168908
-122.979969,47.078241
-122.117365,47.609515
-122.042724,47.623594
-122.534497,47.643688
-122.201515,47.843376
-122.321673,47.634289
-122.288044,47.02748
-122.370159,47.743354
-122.201515,47.843376
-122.203169,47.619011
-122.635794,47.630602
-122.303604,47.716244
-122.137386,47.444808
-122.275593,47.54055
-122.313367,47.310006
-122.693972,45.648434
-122.10812,47.838517
-122.265368,47.133331
-122.227947,47.565443
-122.168422,47.614824
-122.266367,47.863478
-122.343577,47.672491
-122.343577,47.672491
-123.09921,47.225326
-122.188994,47.678406
-122.333046,47.829439
-122.874042,46.998873
-122.455353,48.945625
-122.028168,47.586173
-122.197147,47.757791
-122.367721,47.639264
-122.261993,45.622947
-122.014191,47.559121
-122.132064,47.759381
-122.686329,45.713105
-122.183961,47.510245
-122.057522,47.749161
-122.306552,47.792041
-122.281856,47.811678
-122.265368,47.133331
-122.343983,47.739969
-120.50508,47.532609
-122.399558,47.648651
-122.62505,45.640901
-122.266685,47.308313
-122.303413,47.61065
-122.148214,47.292978
-122.506857,47.285977
-122.303324,47.756486
-122.979969,47.078241
-122.183961,47.510245
-122.250701,48.368138
-122.333046,47.829439
-122.028168,47.586173
-122.379354,47.687571
-122.622766,47.699896
-122.204248,47.719278
-122.265368,47.133331
-122.367721,47.639264
-119.997846,46.336864
-122.599454,47.36582
-122.303324,47.756486
-122.201515,47.843376
-122.024951,47.670286
-122.122018,47.678465
-122.510748,45.603727
-124.271649,47.920242
-122.321673,47.634289
-117.352803,47.604595
-122.623208,47.590898
-122.227707,47.943014
-122.526506,47.81346
-122.375438,47.667804
-122.874042,46.998873
-122.303324,47.756486
-122.367721,47.639264
-122.137386,47.444808
-122.132064,47.759381
-122.201515,47.843376
-122.227947,47.565443
-122.024951,47.670286
-122.394511,47.574001
-122.612932,47.300296
-122.057522,47.749161
-122.204248,47.719278
-122.227707,47.943014
-122.057522,47.749161
-122.281856,47.811678
-122.577964,45.62094
-122.328611,47.602601
-122.057522,47.749161
-122.024951,47.670286
-122.751179,47.002092
-122.396286,47.293138
-122.19615,47.894423
-122.874042,46.998873
-122.122018,47.678465
-123.092863,48.056267
-122.212105,47.792368
-122.303324,47.756486
-122.201515,47.843376
-122.283685,46.882069
-122.367721,47.639264
-121.819086,47.539931
-121.876276,47.735749
-122.599454,47.36582
-122.168422,47.614824
-122.379354,47.687571
-122.117365,47.609515
-122.573304,47.4293
-122.296466,47.631708
-122.303324,47.756486
-122.333046,47.829439
-122.354954,47.537664
-122.014191,47.559121
-122.41101,47.139771
-122.029605,47.939428
-122.122018,47.678465
-122.014191,47.559121
-122.774081,47.267339
-122.275593,47.54055
-122.057522,47.749161
-122.196448,47.40561
-122.024951,47.670286
-122.281856,47.811678
-122.354954,47.537664
-122.122018,47.678465
-122.227947,47.565443
-122.029605,47.939428
-122.343983,47.739969
-122.408498,45.620943
-122.375438,47.667804
-122.624654,47.246271
-122.388955,47.537382
-121.910037,47.06488
-122.197147,47.757791
-122.354954,47.537664
-122.122018,47.678465
-122.321673,47.634289
-122.042724,47.623594
-122.2016,47.447869
-122.534497,47.643688
-122.227947,47.565443
-122.168422,47.614824
-122.343577,47.672491
-122.298657,47.663771
-122.045204,48.19401
-122.042724,47.623594
-121.92791,47.853585
-122.330242,48.904379
-122.117365,47.609515
-122.412949,47.211873
-117.178108,47.556991
-122.042724,47.623594
-122.692143,45.797008
-122.227947,47.565443
-122.143231,47.611666
-122.148214,47.292978
-122.201515,47.843376
-122.506857,47.285977
-122.215501,47.476576
-122.122018,47.678465
-122.122018,47.678465
-123.638468,47.32837
-122.19615,47.894423
-122.343577,47.672491
-122.343577,47.672491
-122.534497,47.643688
-122.373989,47.204423
-122.471983,46.953968
-122.029605,47.939428
-122.201515,47.843376
-122.313367,47.310006
-122.042724,47.623594
-122.508465,45.670446
-117.29399,47.919624
-121.92791,47.853585
-117.440012,47.753036
-122.203169,47.619011
-122.116674,47.363112
-122.724682,47.57271
-122.447791,47.1543
-122.328611,47.602601
-122.623208,47.590898
-122.633393,47.748427
-122.188994,47.678406
-122.447436,47.223022
-123.020941,46.96755
-122.373626,47.13139
-117.605176,47.800869
-122.203169,47.619011
-122.249664,47.497442
-122.506857,47.285977
-122.203169,47.619011
-122.469161,47.415443
-122.014191,47.559121
-122.122018,47.678465
-122.270761,47.205558
-122.633393,47.748427
-122.628418,48.487079
-122.188994,47.678406
-122.132064,47.759381
-122.375438,47.667804
-122.357206,47.501207
-121.668459,47.426482
-122.02812,47.393554
-122.306552,47.792041
-122.362029,47.308531
-122.302507,47.911921
-122.132064,47.759381
-122.321673,47.634289
-122.656803,45.682725
-122.346385,47.630685
-122.168422,47.614824
-122.537695,47.205343
-122.615152,48.863295
-122.203169,47.619011
-122.122018,47.678465
-122.781876,47.089772
-122.354954,47.537664
-117.404476,47.629317
-122.343983,47.739969
-122.168422,47.614824
-122.275593,47.54055
-122.122018,47.678465
-122.333046,47.829439
-122.116674,47.363112
-122.028168,47.586173
-122.414936,48.709388
-122.197147,47.757791
-117.255497,47.644296
-122.818016,48.080229
-122.195381,47.369696
-122.085999,48.016305
-122.680274,48.710887
