station_id,charging_status,latitude,longtitude,address,zip_code,outlet_counts
20043,TRUE,48.59471189,-120.4049957,15 Country Road,98833,2
19864,TRUE,47.84020208,-120.0196266,104 E Woodin Avenue,98816,1
19863,TRUE,48.42156122,-119.5036232,912 Koala Drive,98841,1
19718,TRUE,48.47666965,-120.1797009,316 Castle Ave,98862,1
18993,TRUE,48.05093,-122.69102,7180 Flagler Road,98358,1
18696,TRUE,46.729732,-122.977454,1200 Lum Rd ,98531,1
18695,TRUE,48.509771,-122.338627,9384 Old Highway 99,98233,1
18676,NA,47.299454,-122.575998,4709 Point Fosdick Dr NW,98335,2
18562,TRUE,48.09367,-122.81332,83 Denny Ave,98368,1
17111,NA,47.547047,-122.063633,1500 18th Ave NW,98027,2
17033,TRUE,48.07991,-123.10577,224 W. Washington St,98382,1
16903,TRUE,48.770627,-122.448807,3005 Cinema Place,98226,1
16115,TRUE,47.427765,-120.312296,200 N Columbia St,98801,2
16114,TRUE,47.595491,-120.66433,700 US Highway 2,98226,2
16113,TRUE,48.455509,-122.340923,448 Fashion Way,98233,2
16112,TRUE,48.7311539,-122.471175,222 36th Street,98225,2
13981,NA,47.868914,-121.987449,14405 179th Ave SE,98272,2
13913,NA,47.808371,-122.208706,20812 Bothell-Everett Hwy,98201,2
13896,NA,47.2391586,-122.4975967,2502 South Tyler Street,98405,2
13895,NA,47.604906,-122.330278,700 5th Ave,98124,2
13679,,47.15546417,-122.2814713,1007 39th Ave,98374,2
13678,,47.54508591,-122.3086014,6500 Ursula Place South,98108,2
13677,,47.756234,-122.313048,17518 15th Ave NE,98155,1
13676,,47.480555,-122.217987,275 Rainer Ave S,98056,1
13674,,47.358799,-122.164824,27112 132nd Ave SE,98042,1
13673,,47.5024975,-122.1780033,3011 NE Sunset Blvd,98056,1
13672,,47.935727,-122.218396,6807 Evergreen Way,98203,1
13671,,47.488276,-122.163701,4105 NE 4th St,98059,1
13670,,47.863147,-122.141511,6705 Puget Park Drive,98296,1
12909,TRUE,46.276112,-122.910257,204 W. Cowlitz Drive,98611,2
12903,,47.5944723,-122.6294606,3333 Wheaton Way,98310,1
12901,,47.2136032,-122.5366189,7451 Crique Dr W,98467,1
12900,,47.171582,-122.517619,9505 Bridgeport Way SW,98499,1
12898,,48.508154,-122.611842,909 17th Street,98221,1
12897,,47.147143,-122.433631,12105 Pacific Ave,98444,1
12896,,47.1809341,-122.4340492,8405 Pacific Ave,98444,1
12895,,47.20619,-122.434402,5602 Pacific Ave,98408,1
11692,TRUE,48.7562003,-122.4556561,1410 Iowa Street,98229,1
11592,,48.926595,-122.645917,"Exit 269, Southbound I-5",98240,1
11573,,46.725431,-122.974423,817 Harrison Ave,98531,2
11570,,47.862059,-121.814826,320 Main Street,98294,2
9819,,47.142555,-123.093073,130 SE Lynch Road,98584,1
9817,,47.42421,-122.25665,19802 62nd Ave S,98032,2
9816,,48.10173035,-122.1826859,3713 116th St NE,98271,2
9765,,47.27466202,-122.4667664,2216 N 30th St,98407,2
9679,,47.5454644,-122.3764202,6330 35th Ave SW,98126,1
9678,,47.6680579,-122.3762063,5409 15th Ave NW,98107,1
9677,,47.6906401,-122.3767497,8500 15th Ave NW,98117,1
9676,,47.517917,-122.354531,9456 16th Ave SW,98106,1
9675,,47.659544,-122.368454,915 NW 45th St,,1
9673,,47.70818,-122.318251,859 NE Northgate Way,98125,1
9672,,47.810806,-122.322906,20725 Hwy 99,98036,1
9671,TRUE,48.39920044,-122.3335037,306 Anderson Rd,98273,2
9670,,47.386358,-122.205952,10201 SE 240th St,98030,1
9443,,47.59001541,-122.2285461,8236 SE 24TH STREET,98040,2
9442,,47.57238007,-122.2232132,4120 86TH AVE. SE,96164,2
9441,,47.57726669,-122.2098236,9611 SE 36TH STREET,98040,2
9108,,47.22884,-122.4691,2401 South 35th St,98409,1
9107,,47.44470215,-122.2145004,4033 Talbot Rd S,98055,2
9106,,47.44296646,-122.2127228,400 S 43rd ST,98058,2
9104,,47.60159302,-122.036705,801 228th Ave SE,98075,2
8971,,47.56883621,-122.1452942,14509 SE Newport Way,98006,2
8970,,47.61823273,-122.1225052,999 164th Ave NE,98008,2
8723,,46.99416733,-120.5491791,207 N Main St,98926,2
8703,,47.54298,-122.06151,1575 NW Maple St,98027,2
8661,,47.43399429,-122.2731323,4800 S 188th St,98188,2
8400,,47.593117,-122.32609,1045 6th Avenue South,98134,1
8387,,47.07155,-122.97367,2700 Evergreen Parkway NW,98505,2
8376,,47.03429,-122.94066,1313 Cooper Point Rd SW,98502,1
8356,,47.04715,-122.8463,3480 Martin Way E,98501,1
8352,,47.04374,-122.82242,500 College Street SE,98503,1
8339,,47.2263031,-122.535675,3610 Drexler Drive W,98466,2
8338,,47.22778,-122.48462,3628 S 35th St,98409,2
8336,,47.22195816,-122.4785233,3130 South 38th St.,98409,2
8335,,48.75574,-122.45412,1516 Iowa St,98229,1
8334,,47.81116867,-122.3773117,121 5th Ave N,98020,2
8332,,47.47004,-122.33891,14900 4th Ave SW,98166,2
8331,,47.45826,-122.3331,16042 First Avenue South,98148,1
8328,TRUE,47.58038508,-122.3347628,2401 Utah Ave S,98134,1
8327,,47.69737244,-122.3431473,1140 N. 94th Street,98103,2
8326,,47.61578751,-122.3334198,1823 Terry Ave,98101,2
8325,,47.59785,-122.32814,"505 Fifth Ave S, Suite 900",98104,1
8324,,47.77816,-122.34482,24325 Highway 99,98026,1
8323,,47.58076859,-122.3232574,2450 8th Ave S,98134,2
8322,,47.59586,-122.31606,1200 S Dearborn St,98144,1
8321,,47.44259,-122.29596,17801 Pacific Hwy,98158,1
8320,,47.4375,-122.22374,3401 E Valley Hwy S.,98058,1
8319,,47.73120117,-122.2499847,14500 JUANITA DR NE,98028,2
8318,,47.9028,-122.24702,10500 Highway 99 S,98204,2
8317,,47.4985,-122.20449,810 North 10th Pl,98057,1
8316,,47.66917801,-122.1977921,787 6th Street South,98033,2
8315,,47.61722,-122.18371,11815 NE 8TH St,98005,1
8314,,47.97751,-122.20465,3000 Oakes Ave,98201,2
8313,,47.6397171,-122.1328049,15590 NE 31st Street,98052,2
8312,,47.64388275,-122.1285019,3801 159th Ave NE,98052,2
8310,,47.54448318,-122.0180893,970 NE High St,98029,2
8304,,46.59223,-120.50259,910 S 1ST St,98901,1
8301,,46.31281,-119.97607,61 E Allen Rd,98944,1
8300,,46.23669,-119.12974,928 N 28th Avenue,99301,1
8291,,47.67335,-117.38881,1411 East Mission Avenue,99252,1
6674,,47.97725,-122.206369,3000 Rockefeller Ave,98201,3
5842,TRUE,47.00536784,-120.5931473,NA,,1
5841,TRUE,47.00431428,-120.5429363,1200 N D. Street,,1
5840,TRUE,46.99828518,-120.5347824,NA,,1
5839,TRUE,47.12154138,-118.3653259,NA,,1
5838,TRUE,47.65694737,-117.4243641,NA,,1
5799,TRUE,46.27151211,-119.2030334,NA,,1
5798,TRUE,46.72668313,-122.9739189,NA,,1
5797,TRUE,46.9727564,-120.191803,NA,,1
5795,TRUE,47.62375227,-122.3387718,NA,,1
5794,TRUE,48.84836611,-122.5741625,NA,,1
5610,,46.9546126,-123.7694889,893 U.S. Hwy 101,98537,1
5006,,47.614105,-122.194486,10900 NE 4th St,98004,2
5005,,47.615846,-122.196881,601 108th Ave NE,98004,2
4699,,46.047464,-118.353406,1395 Dalles Military Rd,99362,2
4697,,47.21978,-122.48576,4030 S Tacoma Way,98409,2
4696,TRUE,47.65735433,-117.3121747,6901 E Sprague Ave,99212,2
4695,,47.739021,-117.409937,9000 N Division St,99218,2
4693,,47.448354,-122.2188,3401 E Valley Rd,98058,2
4691,,47.207367,-122.294997,101 Valley Ave NW,98371,2
4690,,48.102863,-123.342273,53 Jetta Way,98362,2
4689,,46.236607,-119.128998,928 N 28th Ave,99301,2
4688,,47.031067,-122.930247,2220 Carriage Dr SW,98502,2
4685,,47.90272982,-122.2469884,10500 Highway 99 S,98204,2
4684,,47.77861,-122.346196,24325 Highway 99,98026,2
4682,,47.458466,-122.333257,16042 1st Ave S,98148,2
4681,,47.562162,-122.684286,5101 Auto Center Blvd,98312,2
4680,,48.755607,-122.454132,1516 Iowa St,98229,3
4678,,47.338754,-122.221114,713 35th St NE,98002,2
4567,TRUE,47.5928923,-122.3261769,1045 6th Ave South,98134,1
4349,,47.61705102,-122.2030207,10201-10399 NE 8th St,98004,2
4323,,47.733788,-122.146893,14580 NE 145th St,98072,2
4313,,47.6723594,-122.0990339,18080 NE 76th St,98052,2
4308,,47.615626,-122.205745,600 100th Pl NE,98004,2
4306,TRUE,47.6792243,-122.1299498,15670 NE 85th St,98052,2
4302,,47.7413216,-121.9840469,15600 1st Ave NE,98019,2
4301,TRUE,48.45526389,-122.3409069,George Hopper Rd & Interstate 5,98233,2
4043,,47.675897,-122.091237,18655 NE Union Hill Rd,98052,2
3631,NA,47.977222,-122.204722,OAKES AVE,98201,1
3630,NA,47.757778,-122.190556,NE 180TH ST ,98011,1
3629,NA,47.238056,-122.426111,E 27th Street,98421,1
3627,NA,47.2197,-122.4857,4030 South Tacoma Way,98409,1
3626,NA,47.031,-122.9298,2220 Carriage Drive Southwest,98502,1
3616,NA,47.75436401,-122.074501,17401 198th Ave NE,98077,1
3615,NA,47.61480331,-122.193222,450 110th Ave NE,98004,1
3557,NA,47.4482,-122.219,3401 East Valley Road,98057,1
3550,NA,47.672273,-122.098,18080 NE 76th St.,98052,1
3549,NA,47.679,-122.13,15670 NE 85th St.,98052,1
3540,NA,46.2359,-119.127982,928 North 28th Avenue,99301,1
3502,NA,47.778,-122.346,24325 Highway 99,98026,1
3491,NA,47.3384,-122.22,713 35th Street,98002,1
3485,NA,47.2197,-122.4857,4030 South Tacoma Way,98409,0
3484,NA,47.031,-122.9298,2220 Carriage Drive Southwest,98502,0
3474,NA,47.75436401,-122.074501,17401 198th Ave NE,98077,0
3473,NA,47.61480331,-122.193222,450 110th Ave NE,98004,0
3416,NA,47.4482,-122.219,3401 East Valley Road,98057,0
3409,NA,47.672273,-122.098,18080 NE 76th St.,98052,0
3408,NA,47.679,-122.13,15670 NE 85th St.,98052,0
3399,NA,46.2359,-119.127982,928 North 28th Avenue,99301,0
3361,NA,47.778,-122.346,24325 Highway 99,98026,0
3350,NA,47.3384,-122.22,713 35th Street,98002,0
3094,,46.984193,-122.904856,243 Israel Rd SE,98501,1
3087,,47.045792,-122.933675,2611 Harrison Ave NW,98502,1
3085,,47.045903,-122.903434,210 State Ave NW,98501,1
3082,,47.056888,-122.841752,700 Lilly Rd,98506,1
3081,,47.04578,-122.871901,2023 4th Ave E,98501,1
2968,,47.707951,-122.583252,16285 Washington 305,98370,3
2967,,48.5250015,-122.9152985,162 Weeks Rd,98261,3
2965,,48.6950989,-122.9040985,469 Market St,98245,3
2909,,47.654998,-117.425025,159 S Lincoln St,99201,2
2908,,47.673347,-117.388933,1411 E Mission Ave,99252,2
2878,,47.035421,-122.938962,1313 Cooper Point Rd SW,98502,1
2799,,47.443377,-122.296229,17801 Pacific Hwy S,98188,1
2734,,47.04389,-122.823,500 College St SE,98503,1
